# This file is generated on 25-Nov-2021 at 17:05:18 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Norway Isfjord radio (Lat = 7.8060e+01 deg, Lon = 1.3620e+01 deg, Alt = 1.0000e-02 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 5, 3.7500e+01, 3.1903e-01, 1.7000e+00
1, 5, 3.7500e+01, 2.6827e-01, 3.0000e+00
1, 5, 3.7500e+01, 2.2066e-01, 5.1000e+00
1, 5, 3.7500e+01, 1.7631e-01, 8.3000e+00
1, 5, 3.7500e+01, 1.4207e-01, 1.2000e+01
1, 5, 3.7500e+01, 9.8255e-02, 1.9000e+01
1, 5, 3.7500e+01, 5.3146e-02, 3.0000e+01
1, 5, 3.7500e+01, 2.3778e-02, 4.0000e+01
1, 5, 3.7500e+01, 4.2073e-04, 5.0000e+01
1, 5, 3.7500e+01, -1.9069e-02, 6.0000e+01
1, 5, 3.7500e+01, -3.5849e-02, 7.0000e+01
1, 5, 3.7500e+01, -5.0620e-02, 8.0000e+01
1, 5, 3.7500e+01, -6.3837e-02, 9.0000e+01
1, 5, 3.7500e+01, -7.5803e-02, 9.9990e+01
1, 5, 3.7500e+01, 8.7994e-01, 1.0000e-02
1, 5, 3.7500e+01, 8.1397e-01, 1.6000e-02
1, 5, 3.7500e+01, 7.4531e-01, 2.7000e-02
1, 5, 3.7500e+01, 6.8265e-01, 4.5000e-02
1, 5, 3.7500e+01, 6.2090e-01, 7.7000e-02
1, 5, 3.7500e+01, 5.6422e-01, 1.3000e-01
1, 5, 3.7500e+01, 5.1494e-01, 2.1000e-01
1, 5, 3.7500e+01, 4.6472e-01, 3.5000e-01
1, 5, 3.7500e+01, 4.1375e-01, 6.0000e-01
1, 5, 3.7500e+01, 3.7151e-01, 9.5000e-01
1, 5, 3.7500e+01, 3.1903e-01, 1.7000e+00
1, 5, 3.7500e+01, 2.6827e-01, 3.0000e+00
1, 5, 3.7500e+01, 2.2066e-01, 5.1000e+00
1, 5, 3.7500e+01, 1.7631e-01, 8.3000e+00
1, 5, 3.7500e+01, 1.4207e-01, 1.2000e+01
1, 5, 3.7500e+01, 9.8255e-02, 1.9000e+01
1, 5, 3.7500e+01, 5.3146e-02, 3.0000e+01
1, 5, 3.7500e+01, 2.3778e-02, 4.0000e+01
1, 5, 3.7500e+01, 4.2073e-04, 5.0000e+01
1, 5, 3.7500e+01, -1.9069e-02, 6.0000e+01
1, 5, 3.7500e+01, -3.5849e-02, 7.0000e+01
1, 5, 3.7500e+01, -5.0620e-02, 8.0000e+01
1, 5, 3.7500e+01, -6.3837e-02, 9.0000e+01
1, 5, 3.7500e+01, -7.5803e-02, 9.9990e+01
1, 5, 3.7500e+01, 8.7994e-01, 1.0000e-02
1, 5, 3.7500e+01, 8.1397e-01, 1.6000e-02
1, 5, 3.7500e+01, 7.4531e-01, 2.7000e-02
1, 5, 3.7500e+01, 6.8265e-01, 4.5000e-02
1, 5, 3.7500e+01, 6.2090e-01, 7.7000e-02
1, 5, 3.7500e+01, 5.6422e-01, 1.3000e-01
1, 5, 3.7500e+01, 5.1494e-01, 2.1000e-01
1, 5, 3.7500e+01, 4.6472e-01, 3.5000e-01
1, 5, 3.7500e+01, 4.1375e-01, 6.0000e-01
1, 5, 3.7500e+01, 3.7151e-01, 9.5000e-01
1, 5, 3.7500e+01, 3.1903e-01, 1.7000e+00
1, 5, 3.7500e+01, 2.6827e-01, 3.0000e+00
1, 5, 3.7500e+01, 2.2066e-01, 5.1000e+00
1, 5, 3.7500e+01, 1.7631e-01, 8.3000e+00
1, 5, 3.7500e+01, 1.4207e-01, 1.2000e+01
1, 5, 3.7500e+01, 9.8255e-02, 1.9000e+01
1, 5, 3.7500e+01, 5.3146e-02, 3.0000e+01
1, 5, 3.7500e+01, 2.3778e-02, 4.0000e+01
1, 5, 3.7500e+01, 4.2073e-04, 5.0000e+01
1, 5, 3.7500e+01, -1.9069e-02, 6.0000e+01
1, 5, 3.7500e+01, -3.5849e-02, 7.0000e+01
1, 5, 3.7500e+01, -5.0620e-02, 8.0000e+01
1, 5, 3.7500e+01, -6.3837e-02, 9.0000e+01
1, 5, 3.7500e+01, -7.5803e-02, 9.9990e+01
1, 5, 3.7500e+01, 8.7994e-01, 1.0000e-02
1, 5, 3.7500e+01, 8.1397e-01, 1.6000e-02
1, 5, 3.7500e+01, 7.4531e-01, 2.7000e-02
1, 5, 3.7500e+01, 6.8265e-01, 4.5000e-02
1, 5, 3.7500e+01, 6.2090e-01, 7.7000e-02
1, 5, 3.7500e+01, 5.6422e-01, 1.3000e-01
1, 5, 3.7500e+01, 5.1494e-01, 2.1000e-01
1, 5, 3.7500e+01, 4.6472e-01, 3.5000e-01
1, 5, 3.7500e+01, 4.1375e-01, 6.0000e-01
1, 5, 3.7500e+01, 3.7151e-01, 9.5000e-01
1, 5, 3.7500e+01, 3.1903e-01, 1.7000e+00
1, 5, 3.7500e+01, 2.6827e-01, 3.0000e+00
1, 5, 3.7500e+01, 2.2066e-01, 5.1000e+00
1, 5, 3.7500e+01, 1.7631e-01, 8.3000e+00
1, 5, 3.7500e+01, 1.4207e-01, 1.2000e+01
1, 5, 3.7500e+01, 9.8255e-02, 1.9000e+01
1, 5, 3.7500e+01, 5.3146e-02, 3.0000e+01
1, 5, 3.7500e+01, 2.3778e-02, 4.0000e+01
1, 5, 3.7500e+01, 4.2073e-04, 5.0000e+01
1, 5, 3.7500e+01, -1.9069e-02, 6.0000e+01
1, 5, 3.7500e+01, -3.5849e-02, 7.0000e+01
1, 5, 3.7500e+01, -5.0620e-02, 8.0000e+01
1, 5, 3.7500e+01, -6.3837e-02, 9.0000e+01
1, 5, 3.7500e+01, -7.5803e-02, 9.9990e+01
1, 5, 3.7500e+01, 8.7994e-01, 1.0000e-02
1, 5, 3.7500e+01, 8.1397e-01, 1.6000e-02
1, 5, 3.7500e+01, 7.4531e-01, 2.7000e-02
1, 5, 3.7500e+01, 6.8265e-01, 4.5000e-02
1, 5, 3.7500e+01, 6.2090e-01, 7.7000e-02
1, 5, 3.7500e+01, 5.6422e-01, 1.3000e-01
1, 5, 3.7500e+01, 5.1494e-01, 2.1000e-01
1, 5, 3.7500e+01, 4.6472e-01, 3.5000e-01
1, 5, 3.7500e+01, 4.1375e-01, 6.0000e-01
1, 5, 3.7500e+01, 3.7151e-01, 9.5000e-01
1, 5, 3.7500e+01, 3.1903e-01, 1.7000e+00
1, 5, 3.7500e+01, 2.6827e-01, 3.0000e+00
1, 5, 3.7500e+01, 2.2066e-01, 5.1000e+00
1, 5, 3.7500e+01, 1.7631e-01, 8.3000e+00
1, 5, 3.7500e+01, 1.4207e-01, 1.2000e+01
1, 5, 3.7500e+01, 9.8255e-02, 1.9000e+01
1, 5, 3.7500e+01, 5.3146e-02, 3.0000e+01
1, 5, 3.7500e+01, 2.3778e-02, 4.0000e+01
1, 5, 3.7500e+01, 4.2073e-04, 5.0000e+01
1, 5, 3.7500e+01, -1.9069e-02, 6.0000e+01
1, 5, 3.7500e+01, -3.5849e-02, 7.0000e+01
1, 5, 3.7500e+01, -5.0620e-02, 8.0000e+01
1, 5, 3.7500e+01, -6.3837e-02, 9.0000e+01
1, 5, 3.7500e+01, -7.5803e-02, 9.9990e+01
1, 5, 3.7500e+01, 8.7994e-01, 1.0000e-02
1, 5, 3.7500e+01, 8.1397e-01, 1.6000e-02
1, 5, 3.7500e+01, 7.4531e-01, 2.7000e-02
1, 5, 3.7500e+01, 6.8265e-01, 4.5000e-02
1, 5, 3.7500e+01, 6.2090e-01, 7.7000e-02
1, 5, 3.7500e+01, 5.6422e-01, 1.3000e-01
1, 5, 3.7500e+01, 5.1494e-01, 2.1000e-01
1, 5, 3.7500e+01, 4.6472e-01, 3.5000e-01
1, 5, 3.7500e+01, 4.1375e-01, 6.0000e-01
1, 5, 3.7500e+01, 3.7151e-01, 9.5000e-01
1, 5, 3.7500e+01, 3.1903e-01, 1.7000e+00
1, 5, 3.7500e+01, 2.6827e-01, 3.0000e+00
1, 5, 3.7500e+01, 2.2066e-01, 5.1000e+00
1, 5, 3.7500e+01, 1.7631e-01, 8.3000e+00
1, 5, 3.7500e+01, 1.4207e-01, 1.2000e+01
1, 5, 3.7500e+01, 9.8255e-02, 1.9000e+01
1, 5, 3.7500e+01, 5.3146e-02, 3.0000e+01
1, 5, 3.7500e+01, 2.3778e-02, 4.0000e+01
1, 5, 3.7500e+01, 4.2073e-04, 5.0000e+01
1, 5, 3.7500e+01, -1.9069e-02, 6.0000e+01
1, 5, 3.7500e+01, -3.5849e-02, 7.0000e+01
1, 5, 3.7500e+01, -5.0620e-02, 8.0000e+01
1, 5, 3.7500e+01, -6.3837e-02, 9.0000e+01
1, 5, 3.7500e+01, -7.5803e-02, 9.9990e+01
1, 5, 3.7500e+01, 8.7994e-01, 1.0000e-02
1, 5, 3.7500e+01, 8.1397e-01, 1.6000e-02
1, 5, 3.7500e+01, 7.4531e-01, 2.7000e-02
1, 5, 3.7500e+01, 6.8265e-01, 4.5000e-02
1, 5, 3.7500e+01, 6.2090e-01, 7.7000e-02
1, 5, 3.7500e+01, 5.6422e-01, 1.3000e-01
1, 5, 3.7500e+01, 5.1494e-01, 2.1000e-01
1, 5, 3.7500e+01, 4.6472e-01, 3.5000e-01
1, 5, 3.7500e+01, 4.1375e-01, 6.0000e-01
1, 5, 3.7500e+01, 3.7151e-01, 9.5000e-01
1, 5, 3.7500e+01, 3.1903e-01, 1.7000e+00
1, 5, 3.7500e+01, 2.6827e-01, 3.0000e+00
1, 5, 3.7500e+01, 2.2066e-01, 5.1000e+00
1, 5, 3.7500e+01, 1.7631e-01, 8.3000e+00
1, 5, 3.7500e+01, 1.4207e-01, 1.2000e+01
1, 5, 3.7500e+01, 9.8255e-02, 1.9000e+01
1, 5, 3.7500e+01, 5.3146e-02, 3.0000e+01
1, 5, 3.7500e+01, 2.3778e-02, 4.0000e+01
1, 5, 3.7500e+01, 4.2073e-04, 5.0000e+01
1, 5, 3.7500e+01, -1.9069e-02, 6.0000e+01
1, 5, 3.7500e+01, -3.5849e-02, 7.0000e+01
1, 5, 3.7500e+01, -5.0620e-02, 8.0000e+01
1, 5, 3.7500e+01, -6.3837e-02, 9.0000e+01
1, 5, 3.7500e+01, -7.5803e-02, 9.9990e+01
1, 5, 3.7500e+01, 8.7994e-01, 1.0000e-02
1, 5, 3.7500e+01, 8.1397e-01, 1.6000e-02
1, 5, 3.7500e+01, 7.4531e-01, 2.7000e-02
1, 5, 3.7500e+01, 6.8265e-01, 4.5000e-02
1, 5, 3.7500e+01, 6.2090e-01, 7.7000e-02
1, 5, 3.7500e+01, 5.6422e-01, 1.3000e-01
1, 5, 3.7500e+01, 5.1494e-01, 2.1000e-01
1, 5, 3.7500e+01, 4.6472e-01, 3.5000e-01
1, 5, 3.7500e+01, 4.1375e-01, 6.0000e-01
1, 5, 3.7500e+01, 3.7151e-01, 9.5000e-01
1, 5, 3.7500e+01, 3.1903e-01, 1.7000e+00
1, 5, 3.7500e+01, 2.6827e-01, 3.0000e+00
1, 5, 3.7500e+01, 2.2066e-01, 5.1000e+00
1, 5, 3.7500e+01, 1.7631e-01, 8.3000e+00
1, 5, 3.7500e+01, 1.4207e-01, 1.2000e+01
1, 5, 3.7500e+01, 9.8255e-02, 1.9000e+01
1, 5, 3.7500e+01, 5.3146e-02, 3.0000e+01
1, 5, 3.7500e+01, 2.3778e-02, 4.0000e+01
1, 5, 3.7500e+01, 4.2073e-04, 5.0000e+01
1, 5, 3.7500e+01, -1.9069e-02, 6.0000e+01
1, 5, 3.7500e+01, -3.5849e-02, 7.0000e+01
1, 5, 3.7500e+01, -5.0620e-02, 8.0000e+01
1, 5, 3.7500e+01, -6.3837e-02, 9.0000e+01
1, 5, 3.7500e+01, -7.5803e-02, 9.9990e+01
1, 5, 3.7500e+01, 8.7994e-01, 1.0000e-02
1, 5, 3.7500e+01, 8.1397e-01, 1.6000e-02
1, 5, 3.7500e+01, 7.4531e-01, 2.7000e-02
1, 5, 3.7500e+01, 6.8265e-01, 4.5000e-02
1, 5, 3.7500e+01, 6.2090e-01, 7.7000e-02
1, 5, 3.7500e+01, 5.6422e-01, 1.3000e-01
1, 5, 3.7500e+01, 5.1494e-01, 2.1000e-01
1, 5, 3.7500e+01, 4.6472e-01, 3.5000e-01
1, 5, 3.7500e+01, 4.1375e-01, 6.0000e-01
1, 5, 3.7500e+01, 3.7151e-01, 9.5000e-01
1, 5, 3.7500e+01, 3.1903e-01, 1.7000e+00
1, 5, 3.7500e+01, 2.6827e-01, 3.0000e+00
1, 5, 3.7500e+01, 2.2066e-01, 5.1000e+00
1, 5, 3.7500e+01, 1.7631e-01, 8.3000e+00
1, 5, 3.7500e+01, 1.4207e-01, 1.2000e+01
1, 5, 3.7500e+01, 9.8255e-02, 1.9000e+01
1, 5, 3.7500e+01, 5.3146e-02, 3.0000e+01
1, 5, 3.7500e+01, 2.3778e-02, 4.0000e+01
1, 5, 3.7500e+01, 4.2073e-04, 5.0000e+01
1, 5, 3.7500e+01, -1.9069e-02, 6.0000e+01
1, 5, 3.7500e+01, -3.5849e-02, 7.0000e+01
1, 5, 3.7500e+01, -5.0620e-02, 8.0000e+01
1, 5, 3.7500e+01, -6.3837e-02, 9.0000e+01
1, 5, 3.7500e+01, -7.5803e-02, 9.9990e+01
1, 6, 3.7500e+01, 7.1916e-01, 1.0000e-02
1, 6, 3.7500e+01, 6.6524e-01, 1.6000e-02
1, 6, 3.7500e+01, 6.0913e-01, 2.7000e-02
1, 6, 3.7500e+01, 5.5792e-01, 4.5000e-02
1, 6, 3.7500e+01, 5.0745e-01, 7.7000e-02
1, 6, 3.7500e+01, 4.6113e-01, 1.3000e-01
1, 6, 3.7500e+01, 4.2085e-01, 2.1000e-01
1, 6, 3.7500e+01, 3.7981e-01, 3.5000e-01
1, 6, 3.7500e+01, 3.3815e-01, 6.0000e-01
1, 6, 3.7500e+01, 3.0363e-01, 9.5000e-01
1, 6, 3.7500e+01, 2.6074e-01, 1.7000e+00
1, 6, 3.7500e+01, 2.1926e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.8034e-01, 5.1000e+00
1, 6, 3.7500e+01, 1.4410e-01, 8.3000e+00
1, 6, 3.7500e+01, 1.1611e-01, 1.2000e+01
1, 6, 3.7500e+01, 8.0303e-02, 1.9000e+01
1, 6, 3.7500e+01, 4.3436e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.9433e-02, 4.0000e+01
1, 6, 3.7500e+01, 3.4385e-04, 5.0000e+01
1, 6, 3.7500e+01, -1.5585e-02, 6.0000e+01
1, 6, 3.7500e+01, -2.9299e-02, 7.0000e+01
1, 6, 3.7500e+01, -4.1371e-02, 8.0000e+01
1, 6, 3.7500e+01, -5.2173e-02, 9.0000e+01
1, 6, 3.7500e+01, -6.1953e-02, 9.9990e+01
1, 6, 3.7500e+01, 7.1916e-01, 1.0000e-02
1, 6, 3.7500e+01, 6.6524e-01, 1.6000e-02
1, 6, 3.7500e+01, 6.0913e-01, 2.7000e-02
1, 6, 3.7500e+01, 5.5792e-01, 4.5000e-02
1, 6, 3.7500e+01, 5.0745e-01, 7.7000e-02
1, 6, 3.7500e+01, 4.6113e-01, 1.3000e-01
1, 6, 3.7500e+01, 4.2085e-01, 2.1000e-01
1, 6, 3.7500e+01, 3.7981e-01, 3.5000e-01
1, 6, 3.7500e+01, 3.3815e-01, 6.0000e-01
1, 6, 3.7500e+01, 3.0363e-01, 9.5000e-01
1, 6, 3.7500e+01, 2.6074e-01, 1.7000e+00
1, 6, 3.7500e+01, 2.1926e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.8034e-01, 5.1000e+00
1, 6, 3.7500e+01, 1.4410e-01, 8.3000e+00
1, 6, 3.7500e+01, 1.1611e-01, 1.2000e+01
1, 6, 3.7500e+01, 8.0303e-02, 1.9000e+01
1, 6, 3.7500e+01, 4.3436e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.9433e-02, 4.0000e+01
1, 6, 3.7500e+01, 3.4385e-04, 5.0000e+01
1, 6, 3.7500e+01, -1.5585e-02, 6.0000e+01
1, 6, 3.7500e+01, -2.9299e-02, 7.0000e+01
1, 6, 3.7500e+01, -4.1371e-02, 8.0000e+01
1, 6, 3.7500e+01, -5.2173e-02, 9.0000e+01
1, 6, 3.7500e+01, -6.1953e-02, 9.9990e+01
1, 6, 3.7500e+01, 7.1916e-01, 1.0000e-02
1, 6, 3.7500e+01, 6.6524e-01, 1.6000e-02
1, 6, 3.7500e+01, 6.0913e-01, 2.7000e-02
1, 6, 3.7500e+01, 5.5792e-01, 4.5000e-02
1, 6, 3.7500e+01, 5.0745e-01, 7.7000e-02
1, 6, 3.7500e+01, 4.6113e-01, 1.3000e-01
1, 6, 3.7500e+01, 4.2085e-01, 2.1000e-01
1, 6, 3.7500e+01, 3.7981e-01, 3.5000e-01
1, 6, 3.7500e+01, 3.3815e-01, 6.0000e-01
1, 6, 3.7500e+01, 3.0363e-01, 9.5000e-01
1, 6, 3.7500e+01, 2.6074e-01, 1.7000e+00
1, 6, 3.7500e+01, 2.1926e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.8034e-01, 5.1000e+00
1, 6, 3.7500e+01, 1.4410e-01, 8.3000e+00
1, 6, 3.7500e+01, 1.1611e-01, 1.2000e+01
1, 6, 3.7500e+01, 8.0303e-02, 1.9000e+01
1, 6, 3.7500e+01, 4.3436e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.9433e-02, 4.0000e+01
1, 6, 3.7500e+01, 3.4385e-04, 5.0000e+01
1, 6, 3.7500e+01, -1.5585e-02, 6.0000e+01
1, 6, 3.7500e+01, -2.9299e-02, 7.0000e+01
1, 6, 3.7500e+01, -4.1371e-02, 8.0000e+01
1, 6, 3.7500e+01, -5.2173e-02, 9.0000e+01
1, 6, 3.7500e+01, -6.1953e-02, 9.9990e+01
1, 6, 3.7500e+01, 7.1916e-01, 1.0000e-02
1, 6, 3.7500e+01, 6.6524e-01, 1.6000e-02
1, 6, 3.7500e+01, 6.0913e-01, 2.7000e-02
1, 6, 3.7500e+01, 5.5792e-01, 4.5000e-02
1, 6, 3.7500e+01, 5.0745e-01, 7.7000e-02
1, 6, 3.7500e+01, 4.6113e-01, 1.3000e-01
1, 6, 3.7500e+01, 4.2085e-01, 2.1000e-01
1, 6, 3.7500e+01, 3.7981e-01, 3.5000e-01
1, 6, 3.7500e+01, 3.3815e-01, 6.0000e-01
1, 6, 3.7500e+01, 3.0363e-01, 9.5000e-01
1, 6, 3.7500e+01, 2.6074e-01, 1.7000e+00
1, 6, 3.7500e+01, 2.1926e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.8034e-01, 5.1000e+00
1, 6, 3.7500e+01, 1.4410e-01, 8.3000e+00
1, 6, 3.7500e+01, 1.1611e-01, 1.2000e+01
1, 6, 3.7500e+01, 8.0303e-02, 1.9000e+01
1, 6, 3.7500e+01, 4.3436e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.9433e-02, 4.0000e+01
1, 6, 3.7500e+01, 3.4385e-04, 5.0000e+01
1, 6, 3.7500e+01, -1.5585e-02, 6.0000e+01
1, 6, 3.7500e+01, -2.9299e-02, 7.0000e+01
1, 6, 3.7500e+01, -4.1371e-02, 8.0000e+01
1, 6, 3.7500e+01, -5.2173e-02, 9.0000e+01
1, 6, 3.7500e+01, -6.1953e-02, 9.9990e+01
1, 6, 3.7500e+01, 7.1916e-01, 1.0000e-02
1, 6, 3.7500e+01, 6.6524e-01, 1.6000e-02
1, 6, 3.7500e+01, 6.0913e-01, 2.7000e-02
1, 6, 3.7500e+01, 5.5792e-01, 4.5000e-02
1, 6, 3.7500e+01, 5.0745e-01, 7.7000e-02
1, 6, 3.7500e+01, 4.6113e-01, 1.3000e-01
1, 6, 3.7500e+01, 4.2085e-01, 2.1000e-01
1, 6, 3.7500e+01, 3.7981e-01, 3.5000e-01
1, 6, 3.7500e+01, 3.3815e-01, 6.0000e-01
1, 6, 3.7500e+01, 3.0363e-01, 9.5000e-01
1, 6, 3.7500e+01, 2.6074e-01, 1.7000e+00
1, 6, 3.7500e+01, 2.1926e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.8034e-01, 5.1000e+00
1, 6, 3.7500e+01, 1.4410e-01, 8.3000e+00
1, 6, 3.7500e+01, 1.1611e-01, 1.2000e+01
1, 6, 3.7500e+01, 8.0303e-02, 1.9000e+01
1, 6, 3.7500e+01, 4.3436e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.9433e-02, 4.0000e+01
1, 6, 3.7500e+01, 3.4385e-04, 5.0000e+01
1, 6, 3.7500e+01, -1.5585e-02, 6.0000e+01
1, 6, 3.7500e+01, -2.9299e-02, 7.0000e+01
1, 6, 3.7500e+01, -4.1371e-02, 8.0000e+01
1, 6, 3.7500e+01, -5.2173e-02, 9.0000e+01
1, 6, 3.7500e+01, -6.1953e-02, 9.9990e+01
1, 6, 3.7500e+01, 7.1916e-01, 1.0000e-02
1, 6, 3.7500e+01, 6.6524e-01, 1.6000e-02
1, 6, 3.7500e+01, 6.0913e-01, 2.7000e-02
1, 6, 3.7500e+01, 5.5792e-01, 4.5000e-02
1, 6, 3.7500e+01, 5.0745e-01, 7.7000e-02
1, 6, 3.7500e+01, 4.6113e-01, 1.3000e-01
1, 6, 3.7500e+01, 4.2085e-01, 2.1000e-01
1, 6, 3.7500e+01, 3.7981e-01, 3.5000e-01
1, 6, 3.7500e+01, 3.3815e-01, 6.0000e-01
1, 6, 3.7500e+01, 3.0363e-01, 9.5000e-01
1, 6, 3.7500e+01, 2.6074e-01, 1.7000e+00
1, 6, 3.7500e+01, 2.1926e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.8034e-01, 5.1000e+00
1, 6, 3.7500e+01, 1.4410e-01, 8.3000e+00
1, 6, 3.7500e+01, 1.1611e-01, 1.2000e+01
1, 6, 3.7500e+01, 8.0303e-02, 1.9000e+01
1, 6, 3.7500e+01, 4.3436e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.9433e-02, 4.0000e+01
1, 6, 3.7500e+01, 3.4385e-04, 5.0000e+01
1, 6, 3.7500e+01, -1.5585e-02, 6.0000e+01
1, 6, 3.7500e+01, -2.9299e-02, 7.0000e+01
1, 6, 3.7500e+01, -4.1371e-02, 8.0000e+01
1, 6, 3.7500e+01, -5.2173e-02, 9.0000e+01
1, 6, 3.7500e+01, -6.1953e-02, 9.9990e+01
1, 6, 3.7500e+01, 7.1916e-01, 1.0000e-02
1, 6, 3.7500e+01, 6.6524e-01, 1.6000e-02
1, 6, 3.7500e+01, 6.0913e-01, 2.7000e-02
1, 6, 3.7500e+01, 5.5792e-01, 4.5000e-02
1, 6, 3.7500e+01, 5.0745e-01, 7.7000e-02
1, 6, 3.7500e+01, 4.6113e-01, 1.3000e-01
1, 6, 3.7500e+01, 4.2085e-01, 2.1000e-01
1, 6, 3.7500e+01, 3.7981e-01, 3.5000e-01
1, 6, 3.7500e+01, 3.3815e-01, 6.0000e-01
1, 6, 3.7500e+01, 3.0363e-01, 9.5000e-01
1, 6, 3.7500e+01, 2.6074e-01, 1.7000e+00
1, 6, 3.7500e+01, 2.1926e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.8034e-01, 5.1000e+00
1, 6, 3.7500e+01, 1.4410e-01, 8.3000e+00
1, 6, 3.7500e+01, 1.1611e-01, 1.2000e+01
1, 6, 3.7500e+01, 8.0303e-02, 1.9000e+01
1, 6, 3.7500e+01, 4.3436e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.9433e-02, 4.0000e+01
1, 6, 3.7500e+01, 3.4385e-04, 5.0000e+01
1, 6, 3.7500e+01, -1.5585e-02, 6.0000e+01
1, 6, 3.7500e+01, -2.9299e-02, 7.0000e+01
1, 6, 3.7500e+01, -4.1371e-02, 8.0000e+01
1, 6, 3.7500e+01, -5.2173e-02, 9.0000e+01
1, 6, 3.7500e+01, -6.1953e-02, 9.9990e+01
1, 6, 3.7500e+01, 7.1916e-01, 1.0000e-02
1, 6, 3.7500e+01, 6.6524e-01, 1.6000e-02
1, 6, 3.7500e+01, 6.0913e-01, 2.7000e-02
1, 6, 3.7500e+01, 5.5792e-01, 4.5000e-02
1, 6, 3.7500e+01, 5.0745e-01, 7.7000e-02
1, 6, 3.7500e+01, 4.6113e-01, 1.3000e-01
1, 6, 3.7500e+01, 4.2085e-01, 2.1000e-01
1, 6, 3.7500e+01, 3.7981e-01, 3.5000e-01
1, 6, 3.7500e+01, 3.3815e-01, 6.0000e-01
1, 6, 3.7500e+01, 3.0363e-01, 9.5000e-01
1, 6, 3.7500e+01, 2.6074e-01, 1.7000e+00
1, 6, 3.7500e+01, 2.1926e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.8034e-01, 5.1000e+00
1, 6, 3.7500e+01, 1.4410e-01, 8.3000e+00
1, 6, 3.7500e+01, 1.1611e-01, 1.2000e+01
1, 6, 3.7500e+01, 8.0303e-02, 1.9000e+01
1, 6, 3.7500e+01, 4.3436e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.9433e-02, 4.0000e+01
1, 6, 3.7500e+01, 3.4385e-04, 5.0000e+01
1, 6, 3.7500e+01, -1.5585e-02, 6.0000e+01
1, 6, 3.7500e+01, -2.9299e-02, 7.0000e+01
1, 6, 3.7500e+01, -4.1371e-02, 8.0000e+01
1, 6, 3.7500e+01, -5.2173e-02, 9.0000e+01
1, 6, 3.7500e+01, -6.1953e-02, 9.9990e+01
1, 6, 3.7500e+01, 7.1916e-01, 1.0000e-02
1, 6, 3.7500e+01, 6.6524e-01, 1.6000e-02
1, 6, 3.7500e+01, 6.0913e-01, 2.7000e-02
1, 6, 3.7500e+01, 5.5792e-01, 4.5000e-02
1, 6, 3.7500e+01, 5.0745e-01, 7.7000e-02
1, 6, 3.7500e+01, 4.6113e-01, 1.3000e-01
1, 6, 3.7500e+01, 4.2085e-01, 2.1000e-01
1, 6, 3.7500e+01, 3.7981e-01, 3.5000e-01
1, 6, 3.7500e+01, 3.3815e-01, 6.0000e-01
1, 6, 3.7500e+01, 3.0363e-01, 9.5000e-01
1, 6, 3.7500e+01, 2.6074e-01, 1.7000e+00
1, 6, 3.7500e+01, 2.1926e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.8034e-01, 5.1000e+00
1, 6, 3.7500e+01, 1.4410e-01, 8.3000e+00
1, 6, 3.7500e+01, 1.1611e-01, 1.2000e+01
1, 6, 3.7500e+01, 8.0303e-02, 1.9000e+01
1, 6, 3.7500e+01, 4.3436e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.9433e-02, 4.0000e+01
1, 6, 3.7500e+01, 3.4385e-04, 5.0000e+01
1, 6, 3.7500e+01, -1.5585e-02, 6.0000e+01
1, 6, 3.7500e+01, -2.9299e-02, 7.0000e+01
1, 6, 3.7500e+01, -4.1371e-02, 8.0000e+01
1, 6, 3.7500e+01, -5.2173e-02, 9.0000e+01
1, 6, 3.7500e+01, -6.1953e-02, 9.9990e+01
1, 6, 3.7500e+01, 7.1916e-01, 1.0000e-02
1, 6, 3.7500e+01, 6.6524e-01, 1.6000e-02
1, 6, 3.7500e+01, 6.0913e-01, 2.7000e-02
1, 6, 3.7500e+01, 5.5792e-01, 4.5000e-02
1, 6, 3.7500e+01, 5.0745e-01, 7.7000e-02
1, 6, 3.7500e+01, 4.6113e-01, 1.3000e-01
